x y time dx dy dt dr^2 TotalDisplacementSquared
2.04E-05 9.2E-06 3.9313931 4E-07 -8E-07 0.1630163 8E-13 2.624E-10
2.12E-05 9.2E-06 4.0954095 8E-07 0 0.1640164 6.4E-13 2.8736E-10
2.2E-05 9.2E-06 4.2594259 8E-07 0 0.1640164 6.4E-13 3.136E-10
2.44E-05 8.4E-06 4.750475 2.4E-06 -8E-07 0.4910491 6.4E-12 4.096E-10
2.52E-05 7.6E-06 4.9144914 8E-07 -8E-07 0.1640164 1.28E-12 4.5184E-10
2.72E-05 8.8E-06 5.0785078 2E-06 1.2E-06 0.1640164 5.44E-12 5.2E-10
2.72E-05 7.6E-06 5.2425242 0 -1.2E-06 0.1640164 1.44E-12 5.3584E-10
2.76E-05 6.8E-06 5.4055405 4E-07 -8E-07 0.1630163 8E-13 5.6576E-10
2.84E-05 6.8E-06 5.5695569 8E-07 0 0.1640164 6.4E-13 6.0224E-10
2.96E-05 6E-06 5.7335733 1.2E-06 -8E-07 0.1640164 2.08E-12 6.728E-10
3.04E-05 6.8E-06 5.8975897 8E-07 8E-07 0.1640164 1.28E-12 6.9904E-10
3.08E-05 6E-06 6.0616061 4E-07 -8E-07 0.1640164 8E-13 7.328E-10
3.16E-05 5.2E-06 6.2246224 8E-07 -8E-07 0.1630163 1.28E-12 7.8912E-10
3.32E-05 5.2E-06 6.5526552 1.6E-06 0 0.3280328 2.56E-12 8.7616E-10
3.4E-05 6E-06 6.7166716 8E-07 8E-07 0.1640164 1.28E-12 9.0688E-10
11
6E-06 2.12E-05 0 0 0 0 0 0
7.2E-06 2.04E-05 0.1640164 1.2E-06 -8E-07 0.1640164 2.08E-12 2.08E-12
9.2E-06 1.96E-05 0.4910491 2E-06 -8E-07 0.3270327 4.64E-12 1.28E-11
1.12E-05 1.88E-05 0.8190819 2E-06 -8E-07 0.3280328 4.64E-12 3.28E-11
1.24E-05 1.88E-05 0.9830983 1.2E-06 0 0.1640164 1.44E-12 4.672E-11
1.32E-05 1.8E-05 1.1471147 8E-07 -8E-07 0.1640164 1.28E-12 6.208E-11
1.44E-05 1.72E-05 1.310131 1.2E-06 -8E-07 0.1630163 2.08E-12 8.656E-11
1.56E-05 1.64E-05 1.6381638 1.2E-06 -8E-07 0.3280328 2.08E-12 1.152E-10
1.72E-05 1.64E-05 1.9661966 1.6E-06 0 0.3280328 2.56E-12 1.4848E-10
1.84E-05 1.64E-05 2.1292129 1.2E-06 0 0.1630163 1.44E-12 1.768E-10
2E-05 1.68E-05 2.2932293 1.6E-06 4E-07 0.1640164 2.72E-12 2.1536E-10
17
4E-07 2.12E-05 0 0 0 0 0 0
1.2E-06 2.12E-05 0.1640164 8E-07 0 0.1640164 6.4E-13 6.4E-13
2E-06 2.12E-05 0.3270327 8E-07 0 0.1630163 6.4E-13 2.56E-12
2.4E-06 2.12E-05 0.4910491 4E-07 0 0.1640164 1.6E-13 4E-12
2.8E-06 2.04E-05 0.6550655 4E-07 -8E-07 0.1640164 8E-13 6.4E-12
3.6E-06 1.96E-05 0.8190819 8E-07 -8E-07 0.1640164 1.28E-12 1.28E-11
4.4E-06 1.96E-05 0.9820982 8E-07 0 0.1630163 6.4E-13 1.856E-11
4.4E-06 1.96E-05 1.1461146 0 0 0.1640164 0 1.856E-11
5.2E-06 1.96E-05 1.310131 8E-07 0 0.1640164 6.4E-13 2.56E-11
5.2E-06 2E-05 1.4741474 0 4E-07 0.1640164 1.6E-13 2.448E-11
5.2E-06 1.88E-05 1.6381638 0 -1.2E-06 0.1640164 1.44E-12 2.88E-11
5.6E-06 1.88E-05 1.8011801 4E-07 0 0.1630163 1.6E-13 3.28E-11
6E-06 1.88E-05 1.9651965 4E-07 0 0.1640164 1.6E-13 3.712E-11
6E-06 1.92E-05 2.2932293 0 4E-07 0.3280328 1.6E-13 3.536E-11
6E-06 1.92E-05 2.7842784 0 0 0.4910491 0 3.536E-11
6E-06 1.88E-05 2.9482948 0 -4E-07 0.1640164 1.6E-13 3.712E-11
5.2E-06 2E-05 3.1123112 -8E-07 1.2E-06 0.1640164 2.08E-12 2.448E-11
15
3.8E-05 6.4E-06 0 0 0 0 0 0
3.88E-05 5.2E-06 0.4910491 8E-07 -1.2E-06 0.4910491 2.08E-12 2.08E-12
3.96E-05 5.2E-06 0.6550655 8E-07 0 0.1640164 6.4E-13 4E-12
4.04E-05 5.2E-06 0.8190819 8E-07 0 0.1640164 6.4E-13 7.2E-12
4.04E-05 5.2E-06 0.9820982 0 0 0.1630163 0 7.2E-12
4.08E-05 4.4E-06 1.1461146 4E-07 -8E-07 0.1640164 8E-13 1.184E-11
4.12E-05 5.2E-06 1.310131 4E-07 8E-07 0.1640164 8E-13 1.168E-11
4.2E-05 5.6E-06 1.4741474 8E-07 4E-07 0.1640164 8E-13 1.664E-11
4.24E-05 5.6E-06 1.6381638 4E-07 0 0.1640164 1.6E-13 2E-11
4.32E-05 5.6E-06 1.8011801 8E-07 0 0.1630163 6.4E-13 2.768E-11
4.52E-05 4.8E-06 2.2932293 2E-06 -8E-07 0.4920492 4.64E-12 5.44E-11
4.52E-05 4.8E-06 2.4562456 0 0 0.1630163 0 5.44E-11
4.72E-05 4E-06 2.9482948 2E-06 -8E-07 0.4920492 4.64E-12 9.04E-11
4.76E-05 2.8E-06 3.1123112 4E-07 -1.2E-06 0.1640164 1.6E-12 1.0512E-10
4.76E-05 2E-06 3.2763276 0 -8E-07 0.1640164 6.4E-13 1.1152E-10
20
3.88E-05 6.4E-06 0 0 0 0 0 0
3.88E-05 6.4E-06 0.1640164 0 0 0.1640164 0 0
3.96E-05 6.4E-06 0.3280328 8E-07 0 0.1640164 6.4E-13 6.4E-13
4.04E-05 6.4E-06 0.4920492 8E-07 0 0.1640164 6.4E-13 2.56E-12
4.08E-05 5.6E-06 0.8190819 4E-07 -8E-07 0.3270327 8E-13 4.64E-12
4.12E-05 5.6E-06 0.9830983 4E-07 0 0.1640164 1.6E-13 6.4E-12
4.16E-05 5.6E-06 1.1471147 4E-07 0 0.1640164 1.6E-13 8.48E-12
4.16E-05 4.4E-06 1.3111311 0 -1.2E-06 0.1640164 1.44E-12 1.184E-11
4.2E-05 3.6E-06 1.4751475 4E-07 -8E-07 0.1640164 8E-13 1.808E-11
4.28E-05 3.6E-06 1.6381638 8E-07 0 0.1630163 6.4E-13 2.384E-11
4.44E-05 3.6E-06 1.9661966 1.6E-06 0 0.3280328 2.56E-12 3.92E-11
4.52E-05 4E-06 2.130213 8E-07 4E-07 0.1640164 8E-13 4.672E-11
4.6E-05 3.6E-06 2.2932293 8E-07 -4E-07 0.1630163 8E-13 5.968E-11
4.56E-05 2.8E-06 2.4572457 -4E-07 -8E-07 0.1640164 8E-13 5.92E-11
4.64E-05 2.8E-06 2.6212621 8E-07 0 0.1640164 6.4E-13 7.072E-11
4.68E-05 2.8E-06 2.7852785 4E-07 0 0.1640164 1.6E-13 7.696E-11
4.76E-05 2E-06 2.9492949 8E-07 -8E-07 0.1640164 1.28E-12 9.68E-11
4.84E-05 2.4E-06 3.1133113 8E-07 4E-07 0.1640164 8E-13 1.0816E-10
4.84E-05 2E-06 3.2763276 0 -4E-07 0.1630163 1.6E-13 1.1152E-10
4.88E-05 2.4E-06 3.440344 4E-07 4E-07 0.1640164 3.2E-13 1.16E-10
11
4.2E-05 4.4E-06 0 0 0 0 0 0
4.28E-05 4.4E-06 0.1630163 8E-07 0 0.1630163 6.4E-13 6.4E-13
4.36E-05 4.4E-06 0.3270327 8E-07 0 0.1640164 6.4E-13 2.56E-12
4.36E-05 3.6E-06 0.4910491 0 -8E-07 0.1640164 6.4E-13 3.2E-12
4.44E-05 3.6E-06 0.6550655 8E-07 0 0.1640164 6.4E-13 6.4E-12
4.52E-05 3.6E-06 0.8180818 8E-07 0 0.1630163 6.4E-13 1.088E-11
4.6E-05 3.6E-06 0.9820982 8E-07 0 0.1640164 6.4E-13 1.664E-11
4.64E-05 4E-06 1.1461146 4E-07 4E-07 0.1640164 3.2E-13 1.952E-11
4.76E-05 3.2E-06 1.310131 1.2E-06 -8E-07 0.1640164 2.08E-12 3.28E-11
4.84E-05 3.2E-06 1.6381638 8E-07 0 0.3280328 6.4E-13 4.24E-11
4.92E-05 4E-06 1.9651965 8E-07 8E-07 0.3270327 1.28E-12 5.2E-11
