x y time dx dy dt dr^2 TotalDisplacementSquared
2.36E-05 1.28E-05 0.0340034 -4E-07 0 0.0340034 1.6E-13 1.6E-13
2.34E-05 1.28E-05 0.0670067 -2E-07 0 0.0330033 4E-14 3.6E-13
2.32E-05 1.32E-05 0.1670167 -2E-07 4E-07 0.10001 2E-13 8E-13
2.32E-05 1.32E-05 0.20002 0 0 0.0330033 0 8E-13
2.32E-05 1.34E-05 0.2670267 0 2E-07 0.0670067 4E-14 1E-12
2.36E-05 1.36E-05 0.30003 4E-07 2E-07 0.0330033 2E-13 8E-13
2.4E-05 1.36E-05 0.3330333 4E-07 0 0.0330033 1.6E-13 6.4E-13
2.28E-05 1.28E-05 0.3670367 -1.2E-06 -8E-07 0.0340034 2.08E-12 1.44E-12
2.32E-05 1.32E-05 0.4330433 4E-07 4E-07 0.0660066 3.2E-13 8E-13
2.4E-05 1.38E-05 0.4670467 8E-07 6E-07 0.0340034 1E-12 1E-12
2.4E-05 1.42E-05 0.50005 0 4E-07 0.0330033 1.6E-13 1.96E-12
2.42E-05 1.42E-05 0.5670567 2E-07 0 0.0670067 4E-14 2E-12
2.44E-05 1.36E-05 0.6330633 2E-07 -6E-07 0.0660066 4E-13 8E-13
2.44E-05 1.36E-05 0.6670667 0 0 0.0340034 0 8E-13
2.38E-05 1.32E-05 0.7330733 -6E-07 -4E-07 0.0660065999999999 5.2E-13 2E-13
2.44E-05 1.32E-05 0.80008 6E-07 0 0.0670067000000001 3.6E-13 3.2E-13
11
2E-05 1.56E-05 0 0 0 0 0 0
2.04E-05 1.48E-05 0.10001 4E-07 -8E-07 0.10001 8E-13 8E-13
2.04E-05 1.5E-05 0.20002 0 2E-07 0.10001 4E-14 5.2E-13
2E-05 1.5E-05 0.30003 -4E-07 0 0.10001 1.6E-13 3.6E-13
1.98E-05 1.5E-05 0.3660366 -2E-07 0 0.0660066 4E-14 4E-13
2E-05 1.46E-05 0.3990399 2E-07 -4E-07 0.0330033 2E-13 1E-12
1.96E-05 1.54E-05 0.4660466 -4E-07 8E-07 0.0670067 8E-13 2E-13
1.96E-05 1.54E-05 0.4990499 0 0 0.0330033 0 2E-13
1.94E-05 1.54E-05 0.5990599 -2E-07 0 0.10001 4E-14 4E-13
1.92E-05 1.52E-05 0.6330633 -2E-07 -2E-07 0.0340034 8E-14 8E-13
1.9E-05 1.58E-05 0.6660666 -2E-07 6E-07 0.0330033 4E-13 1.04E-12
14
2.2E-05 1.42E-05 0 0 0 0 0 0
2.24E-05 1.44E-05 0.0660066 4E-07 2E-07 0.0660066 2E-13 2E-13
2.24E-05 1.48E-05 0.10001 0 4E-07 0.0340034 1.6E-13 5.2E-13
2.2E-05 1.5E-05 0.1660166 -4E-07 2E-07 0.0660066 2E-13 6.4E-13
2.2E-05 1.48E-05 0.20002 0 -2E-07 0.0340034 4E-14 3.6E-13
2.26E-05 1.46E-05 0.2660266 6E-07 -2E-07 0.0660066 4E-13 5.2E-13
2.28E-05 1.44E-05 0.30003 2E-07 -2E-07 0.0340034 8E-14 6.8E-13
2.24E-05 1.44E-05 0.3660366 -4E-07 0 0.0660066 1.6E-13 2E-13
2.2E-05 1.48E-05 0.3990399 -4E-07 4E-07 0.0330033 3.2E-13 3.6E-13
2.18E-05 1.46E-05 0.4330433 -2E-07 -2E-07 0.0340034 8E-14 2E-13
2.2E-05 1.48E-05 0.4660466 2E-07 2E-07 0.0330033 8E-14 3.6E-13
2.2E-05 1.5E-05 0.4990499 0 2E-07 0.0330033 4E-14 6.4E-13
2.18E-05 1.54E-05 0.5660566 -2E-07 4E-07 0.0670067 2E-13 1.48E-12
2.24E-05 1.54E-05 0.5990599 6E-07 0 0.0330033 3.6E-13 1.6E-12
11
1.02E-05 1.08E-05 0 0 0 0 0 0
1.04E-05 1.02E-05 0.0340034 2E-07 -6E-07 0.0340034 4E-13 4E-13
1.02E-05 1E-05 0.0670067 -2E-07 -2E-07 0.0330033 8E-14 6.4E-13
1.04E-05 9.6E-06 0.10001 2E-07 -4E-07 0.0330033 2E-13 1.48E-12
1.04E-05 9.6E-06 0.1340134 0 0 0.0340034 0 1.48E-12
1.04E-05 9.8E-06 0.1670167 0 2E-07 0.0330033 4E-14 1.04E-12
1.06E-05 1.04E-05 0.2670267 2E-07 6E-07 0.10001 4E-13 3.2E-13
1.08E-05 1.06E-05 0.3340334 2E-07 2E-07 0.0670067 8E-14 4E-13
1.02E-05 1.06E-05 0.3670367 -6E-07 0 0.0330033 3.6E-13 4E-14
1.04E-05 1.04E-05 0.40004 2E-07 -2E-07 0.0330033 8E-14 2E-13
1.08E-05 9.8E-06 0.4670467 4E-07 -6E-07 0.0670067 5.2E-13 1.36E-12
11
2.8E-06 1.08E-05 0 0 0 0 0 0
3E-06 1.14E-05 0.10001 2E-07 6E-07 0.10001 4E-13 4E-13
2.8E-06 1.14E-05 0.1330133 -2E-07 0 0.0330033 4E-14 3.6E-13
2.6E-06 1.14E-05 0.20002 -2E-07 0 0.0670067 4E-14 4E-13
2.4E-06 1.1E-05 0.2330233 -2E-07 -4E-07 0.0330033 2E-13 2E-13
2.8E-06 1.04E-05 0.2990299 4E-07 -6E-07 0.0660066 5.2E-13 1.6E-13
2.4E-06 9.8E-06 0.3330333 -4E-07 -6E-07 0.0340034 5.2E-13 1.16E-12
2.4E-06 9.6E-06 0.3660366 0 -2E-07 0.0330033 4E-14 1.6E-12
2.6E-06 9E-06 0.3990399 2E-07 -6E-07 0.0330033 4E-13 3.28E-12
2E-06 1.06E-05 0.4660466 -6E-07 1.6E-06 0.0670067 2.92E-12 6.8E-13
2E-06 1.14E-05 0.4990499 0 8E-07 0.0330033 6.4E-13 1E-12
16
2.12E-05 6.2E-06 0 0 0 0 0 0
2.12E-05 5.6E-06 0.10001 0 -6E-07 0.10001 3.6E-13 3.6E-13
2.12E-05 5.8E-06 0.1340134 0 2E-07 0.0340034 4E-14 1.6E-13
2.1E-05 5.6E-06 0.1670167 -2E-07 -2E-07 0.0330033 8E-14 4E-13
2.16E-05 5.6E-06 0.20002 6E-07 0 0.0330033 3.6E-13 5.2E-13
2.16E-05 5.8E-06 0.2340234 0 2E-07 0.0340034 4E-14 3.2E-13
2.16E-05 5.6E-06 0.2670267 0 -2E-07 0.0330033 4E-14 5.2E-13
2.24E-05 5E-06 0.3670367 8E-07 -6E-07 0.10001 1E-12 2.88E-12
2.2E-05 4.4E-06 0.40004 -4E-07 -6E-07 0.0330033 5.2E-13 3.88E-12
2.2E-05 4.2E-06 0.4330433 0 -2E-07 0.0330033 4E-14 4.64E-12
2.2E-05 4E-06 0.4670467 0 -2E-07 0.0340034 4E-14 5.48E-12
2.22E-05 4.2E-06 0.50005 2E-07 2E-07 0.0330033 8E-14 5E-12
2.16E-05 4.6E-06 0.5330533 -6E-07 4E-07 0.0330033 5.2E-13 2.72E-12
2.04E-05 6.2E-06 0.60006 -1.2E-06 1.6E-06 0.0670067 4E-12 6.4E-13
2.02E-05 6.6E-06 0.6670667 -2E-07 4E-07 0.0670067000000001 2E-13 1.16E-12
2.06E-05 7E-06 0.70007 4E-07 4E-07 0.0330033 3.2E-13 1E-12
11
6.4E-06 8.8E-06 0 0 0 0 0 0
6.2E-06 8.8E-06 0.0330033 -2E-07 0 0.0330033 4E-14 4E-14
6.8E-06 8.6E-06 0.0660066 6E-07 -2E-07 0.0330033 4E-13 2E-13
6.2E-06 9E-06 0.1330133 -6E-07 4E-07 0.0670067 5.2E-13 8E-14
6.4E-06 9.4E-06 0.1990199 2E-07 4E-07 0.0660066 2E-13 3.6E-13
6.2E-06 9E-06 0.30003 -2E-07 -4E-07 0.1010101 2E-13 8E-14
6.4E-06 9.4E-06 0.3660366 2E-07 4E-07 0.0660066 2E-13 3.6E-13
7E-06 9E-06 0.3990399 6E-07 -4E-07 0.0330033 5.2E-13 4E-13
7.2E-06 9E-06 0.4660466 2E-07 0 0.0670067 4E-14 6.8E-13
6.8E-06 9.4E-06 0.5330533 -4E-07 4E-07 0.0670067 3.2E-13 5.2E-13
6.4E-06 9.4E-06 0.5990599 -4E-07 0 0.0660066 1.6E-13 3.6E-13
13
1E-05 9.8E-06 0 0 0 0 0 0
9.8E-06 9.8E-06 0.0670067 -2E-07 0 0.0670067 4E-14 4E-14
1E-05 9.6E-06 0.10001 2E-07 -2E-07 0.0330033 8E-14 4E-14
9.6E-06 9.8E-06 0.1330133 -4E-07 2E-07 0.0330033 2E-13 1.6E-13
9.4E-06 9.6E-06 0.1660166 -2E-07 -2E-07 0.0330033 8E-14 4E-13
9.2E-06 9.8E-06 0.20002 -2E-07 2E-07 0.0340034 8E-14 6.4E-13
9.2E-06 9.6E-06 0.2330233 0 -2E-07 0.0330033 4E-14 6.8E-13
9.2E-06 9.6E-06 0.2660266 0 0 0.0330033 0 6.8E-13
9.2E-06 1.02E-05 0.30003 0 6E-07 0.0340034 3.6E-13 8E-13
9.2E-06 1.06E-05 0.3660366 0 4E-07 0.0660066 1.6E-13 1.28E-12
9.6E-06 1.06E-05 0.4330433 4E-07 0 0.0670067 1.6E-13 8E-13
9.8E-06 1.04E-05 0.4660466 2E-07 -2E-07 0.0330033 8E-14 4E-13
1E-05 1E-05 0.4990499 2E-07 -4E-07 0.0330033 2E-13 4E-14
14
2.04E-05 7E-06 0 0 0 0 0 0
2.12E-05 6.6E-06 0.10001 8E-07 -4E-07 0.10001 8E-13 8E-13
2.1E-05 6.4E-06 0.1330133 -2E-07 -2E-07 0.0330033 8E-14 7.2E-13
2.06E-05 6.2E-06 0.1670167 -4E-07 -2E-07 0.0340034 2E-13 6.8E-13
2.12E-05 6.6E-06 0.20002 6E-07 4E-07 0.0330033 5.2E-13 8E-13
2.12E-05 6.4E-06 0.2330233 0 -2E-07 0.0330033 4E-14 1E-12
2.12E-05 6.4E-06 0.2670267 0 0 0.0340034 0 1E-12
2.12E-05 6.2E-06 0.30003 0 -2E-07 0.0330033 4E-14 1.28E-12
2.04E-05 6.6E-06 0.40004 -8E-07 4E-07 0.10001 8E-13 1.6E-13
2.04E-05 6.4E-06 0.4330433 0 -2E-07 0.0330033 4E-14 3.6E-13
2.04E-05 6.4E-06 0.50005 0 0 0.0670067 0 3.6E-13
2.04E-05 6E-06 0.5330533 0 -4E-07 0.0330033 1.6E-13 1E-12
2.12E-05 6E-06 0.5670567 8E-07 0 0.0340034 6.4E-13 1.64E-12
2.08E-05 5.6E-06 0.60006 -4E-07 -4E-07 0.0330033 3.2E-13 2.12E-12
12
2.24E-05 3.2E-06 0 0 0 0 0 0
2.2E-05 3.8E-06 0.0340034 -4E-07 6E-07 0.0340034 5.2E-13 5.2E-13
2.18E-05 3.6E-06 0.0670067 -2E-07 -2E-07 0.0330033 8E-14 5.2E-13
2.16E-05 4E-06 0.1340134 -2E-07 4E-07 0.0670067 2E-13 1.28E-12
2.2E-05 4.2E-06 0.2340234 4E-07 2E-07 0.10001 2E-13 1.16E-12
2.2E-05 3.6E-06 0.2670267 0 -6E-07 0.0330033 3.6E-13 3.2E-13
2.22E-05 3.2E-06 0.30003 2E-07 -4E-07 0.0330033 2E-13 4E-14
2.18E-05 3.2E-06 0.3340334 -4E-07 0 0.0340034 1.6E-13 3.6E-13
2.24E-05 3E-06 0.3670367 6E-07 -2E-07 0.0330033 4E-13 4E-14
2.24E-05 3.2E-06 0.40004 0 2E-07 0.0330033 4E-14 0
2.2E-05 3.2E-06 0.4340434 -4E-07 0 0.0340034 1.6E-13 1.6E-13
2.16E-05 3.6E-06 0.4670467 -4E-07 4E-07 0.0330033 3.2E-13 8E-13
11
1.14E-05 2.58E-05 0 0 0 0 0 0
1.16E-05 2.56E-05 0.10001 2E-07 -2E-07 0.10001 8E-14 8E-14
1.16E-05 2.56E-05 0.1330133 0 0 0.0330033 0 8E-14
1.16E-05 2.58E-05 0.1660166 0 2E-07 0.0330033 4E-14 4E-14
1.2E-05 2.56E-05 0.2330233 4E-07 -2E-07 0.0670067 2E-13 4E-13
1.18E-05 2.6E-05 0.2660266 -2E-07 4E-07 0.0330033 2E-13 2E-13
1.08E-05 2.62E-05 0.3330333 -1E-06 2E-07 0.0670067 1.04E-12 5.2E-13
1.08E-05 2.62E-05 0.3660366 0 0 0.0330033 0 5.2E-13
1.1E-05 2.6E-05 0.40004 2E-07 -2E-07 0.0340034 8E-14 2E-13
1.12E-05 2.52E-05 0.4330433 2E-07 -8E-07 0.0330033 6.8E-13 4E-13
1.08E-05 2.52E-05 0.4660466 -4E-07 0 0.0330033 1.6E-13 7.2E-13
11
2.04E-05 6.6E-06 0 0 0 0 0 0
2.08E-05 6.4E-06 0.0330033 4E-07 -2E-07 0.0330033 2E-13 2E-13
2.16E-05 6.2E-06 0.0670067 8E-07 -2E-07 0.0340034 6.8E-13 1.6E-12
2.16E-05 6E-06 0.10001 0 -2E-07 0.0330033 4E-14 1.8E-12
2.16E-05 6.2E-06 0.1330133 0 2E-07 0.0330033 4E-14 1.6E-12
2.12E-05 6.8E-06 0.1670167 -4E-07 6E-07 0.0340034 5.2E-13 6.8E-13
2.14E-05 7E-06 0.20002 2E-07 2E-07 0.0330033 8E-14 1.16E-12
2.16E-05 6.2E-06 0.2330233 2E-07 -8E-07 0.0330033 6.8E-13 1.6E-12
2.16E-05 5.2E-06 0.2670267 0 -1E-06 0.0340034 1E-12 3.4E-12
2.24E-05 4.6E-06 0.30003 8E-07 -6E-07 0.0330033 1E-12 8E-12
2.28E-05 4.6E-06 0.3330333 4E-07 0 0.0330033 1.6E-13 9.76E-12
11
6.4E-06 8.4E-06 0 0 0 0 0 0
6.4E-06 8.6E-06 0.0330033 0 2E-07 0.0330033 4E-14 4E-14
6E-06 9E-06 0.10001 -4E-07 4E-07 0.0670067 3.2E-13 5.2E-13
6E-06 8.4E-06 0.1670167 0 -6E-07 0.0670067 3.6E-13 1.6E-13
6E-06 8.4E-06 0.2660266 0 0 0.0990099 0 1.6E-13
6.4E-06 8.6E-06 0.30003 4E-07 2E-07 0.0340034 2E-13 4E-14
6.8E-06 8.8E-06 0.40004 4E-07 2E-07 0.10001 2E-13 3.2E-13
6E-06 8.6E-06 0.4660466 -8E-07 -2E-07 0.0660066 6.8E-13 2E-13
6.4E-06 8.4E-06 0.50005 4E-07 -2E-07 0.0340034 2E-13 0
6E-06 8.4E-06 0.5330533 -4E-07 0 0.0330033 1.6E-13 1.6E-13
6.8E-06 9E-06 0.60006 8E-07 6E-07 0.0670067 1E-12 5.2E-13
12
2.36E-05 1.44E-05 0 0 0 0 0 0
2.36E-05 1.5E-05 0.0330033 0 6E-07 0.0330033 3.6E-13 3.6E-13
2.36E-05 1.52E-05 0.0670067 0 2E-07 0.0340034 4E-14 6.4E-13
2.4E-05 1.5E-05 0.10001 4E-07 -2E-07 0.0330033 2E-13 5.2E-13
2.44E-05 1.46E-05 0.1330133 4E-07 -4E-07 0.0330033 3.2E-13 6.8E-13
2.44E-05 1.44E-05 0.1670167 0 -2E-07 0.0340034 4E-14 6.4E-13
2.4E-05 1.5E-05 0.20002 -4E-07 6E-07 0.0330033 5.2E-13 5.2E-13
2.38E-05 1.52E-05 0.2330233 -2E-07 2E-07 0.0330033 8E-14 6.8E-13
2.36E-05 1.52E-05 0.2670267 -2E-07 0 0.0340034 4E-14 6.4E-13
2.4E-05 1.44E-05 0.3670367 4E-07 -8E-07 0.10001 8E-13 1.6E-13
2.44E-05 1.44E-05 0.40004 4E-07 0 0.0330033 1.6E-13 6.4E-13
2.54E-05 1.5E-05 0.4330433 1E-06 6E-07 0.0330033 1.36E-12 3.6E-12
11
2.4E-05 1.42E-05 0 0 0 0 0 0
2.4E-05 1.4E-05 0.0330033 0 -2E-07 0.0330033 4E-14 4E-14
2.44E-05 1.42E-05 0.0660066 4E-07 2E-07 0.0330033 2E-13 1.6E-13
2.46E-05 1.4E-05 0.0990099 2E-07 -2E-07 0.0330033 8E-14 4E-13
2.44E-05 1.36E-05 0.1660166 -2E-07 -4E-07 0.0670067 2E-13 5.2E-13
2.46E-05 1.36E-05 0.2330233 2E-07 0 0.0670067 4E-14 7.2E-13
2.48E-05 1.36E-05 0.2990299 2E-07 0 0.0660066 4E-14 1E-12
2.4E-05 1.36E-05 0.3330333 -8E-07 0 0.0340034 6.4E-13 3.6E-13
2.4E-05 1.38E-05 0.3660366 0 2E-07 0.0330033 4E-14 1.6E-13
2.4E-05 1.36E-05 0.3990399 0 -2E-07 0.0330033 4E-14 3.6E-13
2.46E-05 1.32E-05 0.4330433 6E-07 -4E-07 0.0340034 5.2E-13 1.36E-12
12
1.36E-05 1.18E-05 0 0 0 0 0 0
1.36E-05 1.18E-05 0.0340034 0 0 0.0340034 0 0
1.36E-05 1.16E-05 0.0670067 0 -2E-07 0.0330033 4E-14 4E-14
1.32E-05 1.08E-05 0.10001 -4E-07 -8E-07 0.0330033 8E-13 1.16E-12
1.36E-05 1.1E-05 0.1330133 4E-07 2E-07 0.0330033 2E-13 6.4E-13
1.4E-05 1.14E-05 0.20002 4E-07 4E-07 0.0670067 3.2E-13 3.2E-13
1.4E-05 1.14E-05 0.2670267 0 0 0.0670067 0 3.2E-13
1.4E-05 1.14E-05 0.30003 0 0 0.0330033 0 3.2E-13
1.42E-05 1.12E-05 0.3330333 2E-07 -2E-07 0.0330033 8E-14 7.2E-13
1.36E-05 1.04E-05 0.40004 -6E-07 -8E-07 0.0670067 1E-12 1.96E-12
1.36E-05 1.04E-05 0.4330433 0 0 0.0330033 0 1.96E-12
1.32E-05 1.04E-05 0.4670467 -4E-07 0 0.0340034 1.6E-13 2.12E-12
14
3.2E-06 6.2E-06 0 0 0 0 0 0
3.6E-06 7E-06 0.0660066 4E-07 8E-07 0.0660066 8E-13 8E-13
3.6E-06 6.8E-06 0.10001 0 -2E-07 0.0340034 4E-14 5.2E-13
3.6E-06 6.6E-06 0.1660166 0 -2E-07 0.0660066 4E-14 3.2E-13
3.8E-06 6.6E-06 0.2330233 2E-07 0 0.0670067 4E-14 5.2E-13
3.6E-06 6.8E-06 0.2660266 -2E-07 2E-07 0.0330033 8E-14 5.2E-13
3.8E-06 7E-06 0.30003 2E-07 2E-07 0.0340034 8E-14 1E-12
3.2E-06 7E-06 0.3660366 -6E-07 0 0.0660066 3.6E-13 6.4E-13
3.8E-06 7E-06 0.3990399 6E-07 0 0.0330033 3.6E-13 1E-12
4E-06 7E-06 0.4330433 2E-07 0 0.0340034 4E-14 1.28E-12
3.6E-06 6.8E-06 0.4990499 -4E-07 -2E-07 0.0660066 2E-13 5.2E-13
3.2E-06 6.4E-06 0.5660566 -4E-07 -4E-07 0.0670067 3.2E-13 4E-14
3.2E-06 6.6E-06 0.5990599 0 2E-07 0.0330033 4E-14 1.6E-13
3.8E-06 6.6E-06 0.6330633 6E-07 0 0.0340034 3.6E-13 5.2E-13
12
4.4E-06 9.6E-06 0 0 0 0 0 0
4.4E-06 9.4E-06 0.0330033 0 -2E-07 0.0330033 4E-14 4E-14
4.8E-06 9.2E-06 0.0990099 4E-07 -2E-07 0.0660066 2E-13 3.2E-13
4.8E-06 9.4E-06 0.1330133 0 2E-07 0.0340034 4E-14 2E-13
4.4E-06 1.02E-05 0.1660166 -4E-07 8E-07 0.0330033 8E-13 3.6E-13
4.8E-06 1E-05 0.2330233 4E-07 -2E-07 0.0670067 2E-13 3.2E-13
5E-06 1.02E-05 0.2990299 2E-07 2E-07 0.0660066 8E-14 7.2E-13
5.2E-06 1.02E-05 0.3330333 2E-07 0 0.0340034 4E-14 1E-12
5.2E-06 1E-05 0.3660366 0 -2E-07 0.0330033 4E-14 8E-13
4.4E-06 1.02E-05 0.3990399 -8E-07 2E-07 0.0330033 6.8E-13 3.6E-13
5.2E-06 1.02E-05 0.4330433 8E-07 0 0.0340034 6.4E-13 1E-12
5.2E-06 1E-05 0.4660466 0 -2E-07 0.0330033 4E-14 8E-13
11
2.48E-05 1.26E-05 0 0 0 0 0 0
2.5E-05 1.3E-05 0.10001 2E-07 4E-07 0.10001 2E-13 2E-13
2.5E-05 1.32E-05 0.1330133 0 2E-07 0.0330033 4E-14 4E-13
2.48E-05 1.26E-05 0.20002 -2E-07 -6E-07 0.0670067 4E-13 0
2.44E-05 1.24E-05 0.2330233 -4E-07 -2E-07 0.0330033 2E-13 2E-13
2.44E-05 1.26E-05 0.2660266 0 2E-07 0.0330033 4E-14 1.6E-13
2.48E-05 1.32E-05 0.3660366 4E-07 6E-07 0.10001 5.2E-13 3.6E-13
2.42E-05 1.34E-05 0.3990399 -6E-07 2E-07 0.0330033 4E-13 1E-12
2.4E-05 1.32E-05 0.4660466 -2E-07 -2E-07 0.0670067 8E-14 1E-12
2.4E-05 1.3E-05 0.5330533 0 -2E-07 0.0670067 4E-14 8E-13
2.4E-05 1.28E-05 0.5660566 0 -2E-07 0.0330033000000001 4E-14 6.8E-13
11
2.08E-05 6.6E-06 0 0 0 0 0 0
2.08E-05 6.8E-06 0.0340034 0 2E-07 0.0340034 4E-14 4E-14
2.08E-05 6.6E-06 0.0670067 0 -2E-07 0.0330033 4E-14 0
2.18E-05 7E-06 0.10001 1E-06 4E-07 0.0330033 1.16E-12 1.16E-12
2.16E-05 7.4E-06 0.1330133 -2E-07 4E-07 0.0330033 2E-13 1.28E-12
2.14E-05 7.4E-06 0.1670167 -2E-07 0 0.0340034 4E-14 1E-12
2.12E-05 7.4E-06 0.20002 -2E-07 0 0.0330033 4E-14 8E-13
2.12E-05 7.2E-06 0.2330233 0 -2E-07 0.0330033 4E-14 5.2E-13
2.16E-05 7.2E-06 0.2670267 4E-07 0 0.0340034 1.6E-13 1E-12
2.1E-05 7.8E-06 0.30003 -6E-07 6E-07 0.0330033 7.2E-13 1.48E-12
2.1E-05 6.6E-06 0.3330333 0 -1.2E-06 0.0330033 1.44E-12 4E-14
11
2.16E-05 6.2E-06 0 0 0 0 0 0
2.16E-05 6.2E-06 0.10001 0 0 0.10001 0 0
2.12E-05 6E-06 0.20002 -4E-07 -2E-07 0.10001 2E-13 2E-13
2.08E-05 6.4E-06 0.30003 -4E-07 4E-07 0.10001 3.2E-13 6.8E-13
2.08E-05 6.8E-06 0.3660366 0 4E-07 0.0660066 1.6E-13 1E-12
2.08E-05 7.4E-06 0.4330433 0 6E-07 0.0670067 3.6E-13 2.08E-12
2.08E-05 7E-06 0.4660466 0 -4E-07 0.0330033 1.6E-13 1.28E-12
2.16E-05 7E-06 0.50005 8E-07 0 0.0340034 6.4E-13 6.4E-13
2.16E-05 7.2E-06 0.5330533 0 2E-07 0.0330033 4E-14 1E-12
2.16E-05 7E-06 0.5660566 0 -2E-07 0.0330033000000001 4E-14 6.4E-13
2.12E-05 6.6E-06 0.60006 -4E-07 -4E-07 0.0340033999999999 3.2E-13 3.2E-13
12
2.24E-05 5.4E-06 0 0 0 0 0 0
2.2E-05 6.4E-06 0.0990099 -4E-07 1E-06 0.0990099 1.16E-12 1.16E-12
2.12E-05 6.8E-06 0.1330133 -8E-07 4E-07 0.0340034 8E-13 3.4E-12
2.08E-05 7E-06 0.1660166 -4E-07 2E-07 0.0330033 2E-13 5.12E-12
2.08E-05 6.4E-06 0.2660266 0 -6E-07 0.10001 3.6E-13 3.56E-12
2.12E-05 6.2E-06 0.2990299 4E-07 -2E-07 0.0330033 2E-13 2.08E-12
2.16E-05 6.4E-06 0.3330333 4E-07 2E-07 0.0340034 2E-13 1.64E-12
2.12E-05 7.2E-06 0.3660366 -4E-07 8E-07 0.0330033 8E-13 4.68E-12
2.16E-05 6.4E-06 0.3990399 4E-07 -8E-07 0.0330033 8E-13 1.64E-12
2.16E-05 6.4E-06 0.4330433 0 0 0.0340034 0 1.64E-12
2.16E-05 6.4E-06 0.5330533 0 0 0.10001 0 1.64E-12
2.16E-05 6.4E-06 0.5660566 0 0 0.0330033000000001 0 1.64E-12
14
1.36E-05 1.1E-05 0 0 0 0 0 0
1.36E-05 1.12E-05 0.10001 0 2E-07 0.10001 4E-14 4E-14
1.36E-05 1.18E-05 0.1340134 0 6E-07 0.0340034 3.6E-13 6.4E-13
1.36E-05 1.18E-05 0.20002 0 0 0.0660066 0 6.4E-13
1.36E-05 1.12E-05 0.2670267 0 -6E-07 0.0670067 3.6E-13 4E-14
1.4E-05 1.08E-05 0.3330333 4E-07 -4E-07 0.0660066 3.2E-13 2E-13
1.36E-05 1.08E-05 0.3670367 -4E-07 0 0.0340034 1.6E-13 4E-14
1.36E-05 1.1E-05 0.4330433 0 2E-07 0.0660066 4E-14 0
1.36E-05 1.12E-05 0.5330533 0 2E-07 0.10001 4E-14 4E-14
1.4E-05 1.12E-05 0.5670567 4E-07 0 0.0340034 1.6E-13 2E-13
1.44E-05 1.14E-05 0.6670667 4E-07 2E-07 0.10001 2E-13 8E-13
1.42E-05 1.12E-05 0.70007 -2E-07 -2E-07 0.0330033 8E-14 4E-13
1.44E-05 1.08E-05 0.7660766 2E-07 -4E-07 0.0660066 2E-13 6.8E-13
1.36E-05 1.1E-05 0.80008 -8E-07 2E-07 0.0340034 6.8E-13 0
13
2.32E-05 1.42E-05 0 0 0 0 0 0
2.3E-05 1.32E-05 0.0340034 -2E-07 -1E-06 0.0340034 1.04E-12 1.04E-12
2.34E-05 1.3E-05 0.0670067 4E-07 -2E-07 0.0330033 2E-13 1.48E-12
2.32E-05 1.28E-05 0.10001 -2E-07 -2E-07 0.0330033 8E-14 1.96E-12
2.28E-05 1.32E-05 0.1670167 -4E-07 4E-07 0.0670067 3.2E-13 1.16E-12
2.28E-05 1.34E-05 0.20002 0 2E-07 0.0330033 4E-14 8E-13
