x y time dx dy dt dr^2 TotalDisplacementSquared
2.04E-05 2.92E-05 1.8011801 0 4E-07 0.1630163 1.6E-13 7.2E-12
2.08E-05 2.92E-05 1.9651965 4E-07 0 0.1640164 1.6E-13 9.28E-12
2.12E-05 2.92E-05 2.2932293 4E-07 0 0.3280328 1.6E-13 1.168E-11
2.12E-05 2.8E-05 2.4572457 0 -1.2E-06 0.1640164 1.44E-12 1.6E-11
2.12E-05 2.84E-05 2.620262 0 4E-07 0.1630163 1.6E-13 1.424E-11
2.2E-05 2.8E-05 2.7842784 8E-07 -4E-07 0.1640164 8E-13 2.176E-11
2.2E-05 2.84E-05 2.9482948 0 4E-07 0.1640164 1.6E-13 2E-11
2.28E-05 2.84E-05 3.1123112 8E-07 0 0.1640164 6.4E-13 2.704E-11
14
1.32E-05 3.36E-05 0 0 0 0 0 0
1.4E-05 3.36E-05 0.4920492 8E-07 0 0.4920492 6.4E-13 6.4E-13
1.48E-05 3.36E-05 0.6550655 8E-07 0 0.1630163 6.4E-13 2.56E-12
1.52E-05 3.28E-05 1.1471147 4E-07 -8E-07 0.4920492 8E-13 4.64E-12
1.52E-05 3.28E-05 1.310131 0 0 0.1630163 0 4.64E-12
1.56E-05 3.32E-05 1.4741474 4E-07 4E-07 0.1640164 3.2E-13 5.92E-12
1.56E-05 3.28E-05 1.6381638 0 -4E-07 0.1640164 1.6E-13 6.4E-12
1.6E-05 3.28E-05 1.8021802 4E-07 0 0.1640164 1.6E-13 8.48E-12
1.64E-05 3.28E-05 1.9661966 4E-07 0 0.1640164 1.6E-13 1.088E-11
1.64E-05 3.32E-05 2.1292129 0 4E-07 0.1630163 1.6E-13 1.04E-11
1.72E-05 3.32E-05 2.4572457 8E-07 0 0.3280328 6.4E-13 1.616E-11
1.8E-05 3.24E-05 2.7852785 8E-07 -8E-07 0.3280328 1.28E-12 2.448E-11
1.92E-05 3.04E-05 3.1123112 1.2E-06 -2E-06 0.3270327 5.44E-12 4.624E-11
2E-05 3.08E-05 3.2763276 8E-07 4E-07 0.1640164 8E-13 5.408E-11
15
5.2E-06 1.44E-05 0 0 0 0 0 0
4.4E-06 1.48E-05 0.3280328 -8E-07 4E-07 0.3280328 8E-13 8E-13
4.4E-06 1.44E-05 0.4920492 0 -4E-07 0.1640164 1.6E-13 6.4E-13
6.8E-06 1.24E-05 0.9830983 2.4E-06 -2E-06 0.4910491 9.76E-12 6.56E-12
6E-06 1.24E-05 1.1471147 -8E-07 0 0.1640164 6.4E-13 4.64E-12
5.2E-06 1.32E-05 1.3111311 -8E-07 8E-07 0.1640164 1.28E-12 1.44E-12
4.4E-06 1.32E-05 1.4741474 -8E-07 0 0.1630163 6.4E-13 2.08E-12
3.6E-06 1.28E-05 1.6381638 -8E-07 -4E-07 0.1640164 8E-13 5.12E-12
2.8E-06 1.28E-05 1.8021802 -8E-07 0 0.1640164 6.4E-13 8.32E-12
2E-06 1.4E-05 1.9661966 -8E-07 1.2E-06 0.1640164 2.08E-12 1.04E-11
2E-06 1.44E-05 2.130213 0 4E-07 0.1640164 1.6E-13 1.024E-11
2E-06 1.56E-05 2.2932293 0 1.2E-06 0.1630163 1.44E-12 1.168E-11
1.2E-06 1.64E-05 2.4572457 -8E-07 8E-07 0.1640164 1.28E-12 2E-11
4E-07 1.64E-05 2.6212621 -8E-07 0 0.1640164 6.4E-13 2.704E-11
0 1.6E-05 2.7852785 -4E-07 -4E-07 0.1640164 3.2E-13 2.96E-11
17
3.32E-05 2.76E-05 0 0 0 0 0 0
3.32E-05 2.72E-05 0.1640164 0 -4E-07 0.1640164 1.6E-13 1.6E-13
3.24E-05 2.72E-05 0.3270327 -8E-07 0 0.1630163 6.4E-13 8E-13
3.16E-05 2.72E-05 0.6550655 -8E-07 0 0.3280328 6.4E-13 2.72E-12
3.08E-05 2.72E-05 0.8190819 -8E-07 0 0.1640164 6.4E-13 5.92E-12
3.04E-05 2.8E-05 0.9830983 -4E-07 8E-07 0.1640164 8E-13 8E-12
3E-05 2.88E-05 1.1461146 -4E-07 8E-07 0.1630163 8E-13 1.168E-11
3E-05 3E-05 1.6381638 0 1.2E-06 0.4920492 1.44E-12 1.6E-11
3E-05 3E-05 1.8011801 0 0 0.1630163 0 1.6E-11
2.92E-05 3E-05 1.9651965 -8E-07 0 0.1640164 6.4E-13 2.176E-11
2.88E-05 3.08E-05 2.1292129 -4E-07 8E-07 0.1640164 8E-13 2.96E-11
2.84E-05 3.08E-05 2.2932293 -4E-07 0 0.1640164 1.6E-13 3.328E-11
2.76E-05 3.08E-05 2.620262 -8E-07 0 0.3270327 6.4E-13 4.16E-11
2.72E-05 3.08E-05 2.7842784 -4E-07 0 0.1640164 1.6E-13 4.624E-11
2.68E-05 3.16E-05 2.9482948 -4E-07 8E-07 0.1640164 8E-13 5.696E-11
2.64E-05 3.16E-05 3.1123112 -4E-07 0 0.1640164 1.6E-13 6.224E-11
2.6E-05 3.12E-05 3.2763276 -4E-07 -4E-07 0.1640164 3.2E-13 6.48E-11
13
3.16E-05 3.32E-05 0 0 0 0 0 0
3.24E-05 3.24E-05 0.1640164 8E-07 -8E-07 0.1640164 1.28E-12 1.28E-12
3.4E-05 3.12E-05 0.4920492 1.6E-06 -1.2E-06 0.3280328 4E-12 9.76E-12
3.48E-05 3.04E-05 0.6560656 8E-07 -8E-07 0.1640164 1.28E-12 1.808E-11
3.56E-05 2.96E-05 0.8190819 8E-07 -8E-07 0.1630163 1.28E-12 2.896E-11
3.64E-05 2.88E-05 0.9830983 8E-07 -8E-07 0.1640164 1.28E-12 4.24E-11
3.72E-05 2.88E-05 1.1471147 8E-07 0 0.1640164 6.4E-13 5.072E-11
3.8E-05 2.84E-05 1.3111311 8E-07 -4E-07 0.1640164 8E-13 6.4E-11
3.8E-05 2.72E-05 1.4751475 0 -1.2E-06 0.1640164 1.44E-12 7.696E-11
3.96E-05 2.64E-05 1.8021802 1.6E-06 -8E-07 0.3270327 3.2E-12 1.1024E-10
4.04E-05 2.56E-05 1.9661966 8E-07 -8E-07 0.1640164 1.28E-12 1.352E-10
4.12E-05 2.52E-05 2.130213 8E-07 -4E-07 0.1640164 8E-13 1.5616E-10
4.2E-05 2.44E-05 2.2942294 8E-07 -8E-07 0.1640164 1.28E-12 1.856E-10
12
2.96E-05 2.88E-05 0 0 0 0 0 0
2.92E-05 2.96E-05 0.3280328 -4E-07 8E-07 0.3280328 8E-13 8E-13
2.84E-05 2.96E-05 0.4920492 -8E-07 0 0.1640164 6.4E-13 2.08E-12
2.76E-05 3.04E-05 0.9830983 -8E-07 8E-07 0.4910491 1.28E-12 6.56E-12
2.72E-05 3.04E-05 1.1471147 -4E-07 0 0.1640164 1.6E-13 8.32E-12
2.68E-05 3.12E-05 1.3111311 -4E-07 8E-07 0.1640164 8E-13 1.36E-11
2.6E-05 3.24E-05 1.4751475 -8E-07 1.2E-06 0.1640164 2.08E-12 2.592E-11
2.6E-05 3.24E-05 1.6381638 0 0 0.1630163 0 2.592E-11
2.52E-05 3.24E-05 1.8021802 -8E-07 0 0.1640164 6.4E-13 3.232E-11
2.52E-05 3.2E-05 2.130213 0 -4E-07 0.3280328 1.6E-13 2.96E-11
2.44E-05 3.2E-05 2.2942294 -8E-07 0 0.1640164 6.4E-13 3.728E-11
2.44E-05 3.2E-05 2.4572457 0 0 0.1630163 0 3.728E-11
20
7.6E-06 3.32E-05 0 0 0 0 0 0
8E-06 3.24E-05 0.1630163 4E-07 -8E-07 0.1630163 8E-13 8E-13
8.4E-06 3.12E-05 0.4910491 4E-07 -1.2E-06 0.3280328 1.6E-12 4.64E-12
8.8E-06 3.12E-05 0.6550655 4E-07 0 0.1640164 1.6E-13 5.44E-12
9.2E-06 3.12E-05 0.8190819 4E-07 0 0.1640164 1.6E-13 6.56E-12
1E-05 3.12E-05 0.9820982 8E-07 0 0.1630163 6.4E-13 9.76E-12
1.04E-05 3.04E-05 1.1461146 4E-07 -8E-07 0.1640164 8E-13 1.568E-11
1.08E-05 3.04E-05 1.310131 4E-07 0 0.1640164 1.6E-13 1.808E-11
1.16E-05 3.04E-05 1.4741474 8E-07 0 0.1640164 6.4E-13 2.384E-11
1.24E-05 3.08E-05 1.6371637 8E-07 4E-07 0.1630163 8E-13 2.88E-11
1.24E-05 2.96E-05 1.8011801 0 -1.2E-06 0.1640164 1.44E-12 3.6E-11
1.32E-05 2.88E-05 1.9651965 8E-07 -8E-07 0.1640164 1.28E-12 5.072E-11
1.36E-05 2.88E-05 2.1292129 4E-07 0 0.1640164 1.6E-13 5.536E-11
1.4E-05 2.88E-05 2.2932293 4E-07 0 0.1640164 1.6E-13 6.032E-11
1.48E-05 2.88E-05 2.4562456 8E-07 0 0.1630163 6.4E-13 7.12E-11
1.48E-05 2.8E-05 2.620262 0 -8E-07 0.1640164 6.4E-13 7.888E-11
1.52E-05 2.8E-05 2.7842784 4E-07 0 0.1640164 1.6E-13 8.48E-11
1.56E-05 2.72E-05 2.9482948 4E-07 -8E-07 0.1640164 8E-13 1E-10
1.64E-05 2.72E-05 3.1123112 8E-07 0 0.1640164 6.4E-13 1.1344E-10
1.64E-05 2.76E-05 3.2753275 0 4E-07 0.1630163 1.6E-13 1.088E-10
15
2.68E-05 1.2E-06 0 0 0 0 0 0
2.68E-05 1.2E-06 0.1640164 0 0 0.1640164 0 0
2.6E-05 8E-07 0.3280328 -8E-07 -4E-07 0.1640164 8E-13 8E-13
2.56E-05 2E-06 0.4920492 -4E-07 1.2E-06 0.1640164 1.6E-12 2.08E-12
2.44E-05 2E-06 0.8190819 -1.2E-06 0 0.3270327 1.44E-12 6.4E-12
2.44E-05 1.6E-06 0.9830983 0 -4E-07 0.1640164 1.6E-13 5.92E-12
2.44E-05 2.8E-06 1.1471147 0 1.2E-06 0.1640164 1.44E-12 8.32E-12
2.36E-05 2.8E-06 1.3111311 -8E-07 0 0.1640164 6.4E-13 1.28E-11
2.28E-05 3.6E-06 1.4751475 -8E-07 8E-07 0.1640164 1.28E-12 2.176E-11
2.2E-05 3.6E-06 1.6381638 -8E-07 0 0.1630163 6.4E-13 2.88E-11
2.12E-05 4.4E-06 1.8021802 -8E-07 8E-07 0.1640164 1.28E-12 4.16E-11
2.04E-05 4.4E-06 1.9661966 -8E-07 0 0.1640164 6.4E-13 5.12E-11
1.96E-05 4.4E-06 2.130213 -8E-07 0 0.1640164 6.4E-13 6.208E-11
1.88E-05 4.4E-06 2.2942294 -8E-07 0 0.1640164 6.4E-13 7.424E-11
1.8E-05 4.8E-06 2.6212621 -8E-07 4E-07 0.3270327 8E-13 9.04E-11
16
2.68E-05 1.2E-06 0 0 0 0 0 0
2.68E-05 0 0.1640164 0 -1.2E-06 0.1640164 1.44E-12 1.44E-12
2.56E-05 8E-07 0.4920492 -1.2E-06 8E-07 0.3280328 2.08E-12 1.6E-12
2.52E-05 2E-06 0.6560656 -4E-07 1.2E-06 0.1640164 1.6E-12 3.2E-12
2.52E-05 1.6E-06 0.8190819 0 -4E-07 0.1630163 1.6E-13 2.72E-12
2.44E-05 1.6E-06 1.1471147 -8E-07 0 0.3280328 6.4E-13 5.92E-12
2.36E-05 1.6E-06 1.3111311 -8E-07 0 0.1640164 6.4E-13 1.04E-11
2.28E-05 2.4E-06 1.4751475 -8E-07 8E-07 0.1640164 1.28E-12 1.744E-11
2.24E-05 2.4E-06 1.6381638 -4E-07 0 0.1630163 1.6E-13 2.08E-11
2.12E-05 3.6E-06 1.8021802 -1.2E-06 1.2E-06 0.1640164 2.88E-12 3.712E-11
2.04E-05 3.2E-06 1.9661966 -8E-07 -4E-07 0.1640164 8E-13 4.496E-11
2.04E-05 4E-06 2.130213 0 8E-07 0.1640164 6.4E-13 4.88E-11
1.96E-05 4E-06 2.2942294 -8E-07 0 0.1640164 6.4E-13 5.968E-11
1.84E-05 4E-06 2.4572457 -1.2E-06 0 0.1630163 1.44E-12 7.84E-11
1.64E-05 4.8E-06 2.7852785 -2E-06 8E-07 0.3280328 4.64E-12 1.2112E-10
1.6E-05 5.6E-06 2.9492949 -4E-07 8E-07 0.1640164 8E-13 1.36E-10
14
2.16E-05 4E-07 0 0 0 0 0 0
2.2E-05 0 0.1640164 4E-07 -4E-07 0.1640164 3.2E-13 3.2E-13
2.28E-05 4E-07 0.3270327 8E-07 4E-07 0.1630163 8E-13 1.44E-12
2.32E-05 4E-07 0.4910491 4E-07 0 0.1640164 1.6E-13 2.56E-12
2.36E-05 4E-07 0.6550655 4E-07 0 0.1640164 1.6E-13 4E-12
2.36E-05 0 0.8190819 0 -4E-07 0.1640164 1.6E-13 4.16E-12
2.44E-05 4E-07 0.9830983 8E-07 4E-07 0.1640164 8E-13 7.84E-12
2.48E-05 4E-07 1.4741474 4E-07 0 0.4910491 1.6E-13 1.024E-11
2.4E-05 4E-07 1.6381638 -8E-07 0 0.1640164 6.4E-13 5.76E-12
2.36E-05 4E-07 1.8021802 -4E-07 0 0.1640164 1.6E-13 4E-12
2.28E-05 1.2E-06 1.9651965 -8E-07 8E-07 0.1630163 1.28E-12 2.08E-12
2.2E-05 1.2E-06 2.1292129 -8E-07 0 0.1640164 6.4E-13 8E-13
2.2E-05 8E-07 2.2932293 0 -4E-07 0.1640164 1.6E-13 3.2E-13
2.2E-05 2E-06 2.4572457 0 1.2E-06 0.1640164 1.44E-12 2.72E-12
15
8.4E-06 3.36E-05 0 0 0 0 0 0
9.2E-06 3.36E-05 0.1640164 8E-07 0 0.1640164 6.4E-13 6.4E-13
9.6E-06 3.36E-05 0.3280328 4E-07 0 0.1640164 1.6E-13 1.44E-12
1.28E-05 3.36E-05 0.4920492 3.2E-06 0 0.1640164 1.024E-11 1.936E-11
1.4E-05 3.28E-05 0.6560656 1.2E-06 -8E-07 0.1640164 2.08E-12 3.2E-11
1.48E-05 3.28E-05 0.8190819 8E-07 0 0.1630163 6.4E-13 4.16E-11
1.52E-05 3.2E-05 0.9830983 4E-07 -8E-07 0.1640164 8E-13 4.88E-11
1.6E-05 3.12E-05 1.1471147 8E-07 -8E-07 0.1640164 1.28E-12 6.352E-11
1.64E-05 3.12E-05 1.3111311 4E-07 0 0.1640164 1.6E-13 6.976E-11
1.76E-05 3.04E-05 1.4751475 1.2E-06 -8E-07 0.1640164 2.08E-12 9.488E-11
1.84E-05 2.96E-05 1.6381638 8E-07 -8E-07 0.1630163 1.28E-12 1.16E-10
1.96E-05 2.96E-05 1.8021802 1.2E-06 0 0.1640164 1.44E-12 1.4144E-10
2.04E-05 2.88E-05 1.9661966 8E-07 -8E-07 0.1640164 1.28E-12 1.6704E-10
2.12E-05 2.8E-05 2.130213 8E-07 -8E-07 0.1640164 1.28E-12 1.952E-10
2.24E-05 2.72E-05 2.2932293 1.2E-06 -8E-07 0.1630163 2.08E-12 2.3696E-10
14
4E-05 4E-07 0 0 0 0 0 0
3.96E-05 0 0.1640164 -4E-07 -4E-07 0.1640164 3.2E-13 3.2E-13
3.88E-05 0 0.3280328 -8E-07 0 0.1640164 6.4E-13 1.6E-12
3.72E-05 8E-07 0.8190819 -1.6E-06 8E-07 0.4910491 3.2E-12 8E-12
3.64E-05 1.6E-06 0.9830983 -8E-07 8E-07 0.1640164 1.28E-12 1.44E-11
3.56E-05 2.4E-06 1.1471147 -8E-07 8E-07 0.1640164 1.28E-12 2.336E-11
3.48E-05 2.4E-06 1.310131 -8E-07 0 0.1630163 6.4E-13 3.104E-11
3.4E-05 3.2E-06 1.4741474 -8E-07 8E-07 0.1640164 1.28E-12 4.384E-11
3.32E-05 4E-06 1.6381638 -8E-07 8E-07 0.1640164 1.28E-12 5.92E-11
3.24E-05 5.2E-06 1.8021802 -8E-07 1.2E-06 0.1640164 2.08E-12 8.08E-11
3.16E-05 6E-06 1.9651965 -8E-07 8E-07 0.1630163 1.28E-12 1.0192E-10
3E-05 6E-06 2.2932293 -1.6E-06 0 0.3280328 2.56E-12 1.3136E-10
2.96E-05 5.6E-06 2.4572457 -4E-07 -4E-07 0.1640164 3.2E-13 1.352E-10
2.76E-05 6.4E-06 2.7842784 -2E-06 8E-07 0.3270327 4.64E-12 1.8976E-10
13
3.88E-05 1.2E-06 0 0 0 0 0 0
3.8E-05 1.2E-06 0.3270327 -8E-07 0 0.3270327 6.4E-13 6.4E-13
3.76E-05 2E-06 0.4910491 -4E-07 8E-07 0.1640164 8E-13 2.08E-12
3.64E-05 2E-06 0.6550655 -1.2E-06 0 0.1640164 1.44E-12 6.4E-12
3.64E-05 2.8E-06 0.8190819 0 8E-07 0.1640164 6.4E-13 8.32E-12
3.48E-05 3.6E-06 1.1461146 -1.6E-06 8E-07 0.3270327 3.2E-12 2.176E-11
3.4E-05 4.4E-06 1.310131 -8E-07 8E-07 0.1640164 1.28E-12 3.328E-11
3.32E-05 5.2E-06 1.4741474 -8E-07 8E-07 0.1640164 1.28E-12 4.736E-11
3.24E-05 6E-06 1.6381638 -8E-07 8E-07 0.1640164 1.28E-12 6.4E-11
3.04E-05 6.8E-06 2.1292129 -2E-06 8E-07 0.4910491 4.64E-12 1.0192E-10
2.92E-05 6.8E-06 2.2932293 -1.2E-06 0 0.1640164 1.44E-12 1.2352E-10
2.84E-05 6.4E-06 2.4572457 -8E-07 -4E-07 0.1640164 8E-13 1.352E-10
2.8E-05 7.2E-06 2.620262 -4E-07 8E-07 0.1630163 8E-13 1.5264E-10
13
3.6E-06 3.36E-05 0 0 0 0 0 0
4.4E-06 3.36E-05 0.1640164 8E-07 0 0.1640164 6.4E-13 6.4E-13
5.2E-06 3.36E-05 0.3270327 8E-07 0 0.1630163 6.4E-13 2.56E-12
6E-06 3.36E-05 0.4910491 8E-07 0 0.1640164 6.4E-13 5.76E-12
6.8E-06 3.36E-05 0.6550655 8E-07 0 0.1640164 6.4E-13 1.024E-11
7.2E-06 3.36E-05 0.8190819 4E-07 0 0.1640164 1.6E-13 1.296E-11
9.2E-06 3.36E-05 1.1461146 2E-06 0 0.3270327 4E-12 3.136E-11
9.2E-06 3.32E-05 1.310131 0 -4E-07 0.1640164 1.6E-13 3.152E-11
1E-05 3.36E-05 1.4741474 8E-07 4E-07 0.1640164 8E-13 4.096E-11
1.16E-05 3.36E-05 1.6381638 1.6E-06 0 0.1640164 2.56E-12 6.4E-11
1.24E-05 3.36E-05 1.8011801 8E-07 0 0.1630163 6.4E-13 7.744E-11
1.24E-05 3.28E-05 1.9651965 0 -8E-07 0.1640164 6.4E-13 7.808E-11
1.16E-05 3.2E-05 2.1292129 -8E-07 -8E-07 0.1640164 1.28E-12 6.656E-11
13
3.96E-05 2.6E-05 0 0 0 0 0 0
3.88E-05 2.68E-05 0.3280328 -8E-07 8E-07 0.3280328 1.28E-12 1.28E-12
3.8E-05 2.68E-05 0.4920492 -8E-07 0 0.1640164 6.4E-13 3.2E-12
3.8E-05 2.64E-05 0.6560656 0 -4E-07 0.1640164 1.6E-13 2.72E-12
3.72E-05 2.68E-05 0.8190819 -8E-07 4E-07 0.1630163 8E-13 6.4E-12
3.64E-05 2.68E-05 0.9830983 -8E-07 0 0.1640164 6.4E-13 1.088E-11
3.6E-05 2.64E-05 1.1471147 -4E-07 -4E-07 0.1640164 3.2E-13 1.312E-11
3.56E-05 2.64E-05 1.3111311 -4E-07 0 0.1640164 1.6E-13 1.616E-11
3.52E-05 2.64E-05 1.4741474 -4E-07 0 0.1630163 1.6E-13 1.952E-11
3.44E-05 2.64E-05 1.6381638 -8E-07 0 0.1640164 6.4E-13 2.72E-11
3.4E-05 2.64E-05 1.8021802 -4E-07 0 0.1640164 1.6E-13 3.152E-11
3.32E-05 2.72E-05 2.130213 -8E-07 8E-07 0.3280328 1.28E-12 4.24E-11
3.24E-05 2.72E-05 2.2942294 -8E-07 0 0.1640164 6.4E-13 5.328E-11
12
1.6E-06 3.28E-05 0 0 0 0 0 0
1.6E-06 3.28E-05 0.1640164 0 0 0.1640164 0 0
2E-06 3.28E-05 0.4910491 4E-07 0 0.3270327 1.6E-13 1.6E-13
2.4E-06 3.28E-05 0.6550655 4E-07 0 0.1640164 1.6E-13 6.4E-13
2.8E-06 3.28E-05 0.9830983 4E-07 0 0.3280328 1.6E-13 1.44E-12
3.2E-06 3.28E-05 1.1471147 4E-07 0 0.1640164 1.6E-13 2.56E-12
3.6E-06 3.28E-05 1.310131 4E-07 0 0.1630163 1.6E-13 4E-12
3.6E-06 3.28E-05 1.4741474 0 0 0.1640164 0 4E-12
4E-06 3.32E-05 1.6381638 4E-07 4E-07 0.1640164 3.2E-13 5.92E-12
4.4E-06 3.28E-05 1.8021802 4E-07 -4E-07 0.1640164 3.2E-13 7.84E-12
4.8E-06 3.32E-05 1.9661966 4E-07 4E-07 0.1640164 3.2E-13 1.04E-11
5.2E-06 3.32E-05 2.1292129 4E-07 0 0.1630163 1.6E-13 1.312E-11
12
2.28E-05 2.8E-06 0 0 0 0 0 0
2.2E-05 2.4E-06 0.1630163 -8E-07 -4E-07 0.1630163 8E-13 8E-13
2.12E-05 2.4E-06 0.3270327 -8E-07 0 0.1640164 6.4E-13 2.72E-12
1.96E-05 3.2E-06 0.6550655 -1.6E-06 8E-07 0.3280328 3.2E-12 1.04E-11
1.88E-05 4E-06 1.1461146 -8E-07 8E-07 0.4910491 1.28E-12 1.744E-11
1.88E-05 4E-06 1.310131 0 0 0.1640164 0 1.744E-11
1.64E-05 2.8E-06 1.6371637 -2.4E-06 -1.2E-06 0.3270327 7.2E-12 4.096E-11
1.56E-05 2.8E-06 1.8011801 -8E-07 0 0.1640164 6.4E-13 5.184E-11
1.56E-05 2.4E-06 1.9651965 0 -4E-07 0.1640164 1.6E-13 5.2E-11
1.48E-05 3.6E-06 2.1292129 -8E-07 1.2E-06 0.1640164 2.08E-12 6.464E-11
1.4E-05 3.2E-06 2.2932293 -8E-07 -4E-07 0.1640164 8E-13 7.76E-11
1.24E-05 4E-06 2.7842784 -1.6E-06 8E-07 0.4910491 3.2E-12 1.096E-10
11
3.28E-05 4E-07 0 0 0 0 0 0
3.2E-05 4E-07 0.1640164 -8E-07 0 0.1640164 6.4E-13 6.4E-13
3.16E-05 4E-07 0.3280328 -4E-07 0 0.1640164 1.6E-13 1.44E-12
3.16E-05 0 0.4920492 0 -4E-07 0.1640164 1.6E-13 1.6E-12
3.08E-05 0 0.6560656 -8E-07 0 0.1640164 6.4E-13 4.16E-12
3.04E-05 4E-07 1.1471147 -4E-07 4E-07 0.4910491 3.2E-13 5.76E-12
3E-05 4E-07 1.3111311 -4E-07 0 0.1640164 1.6E-13 7.84E-12
3E-05 0 1.4751475 0 -4E-07 0.1640164 1.6E-13 8E-12
2.92E-05 0 1.6381638 -8E-07 0 0.1630163 6.4E-13 1.312E-11
2.84E-05 0 1.8021802 -8E-07 0 0.1640164 6.4E-13 1.952E-11
2.96E-05 4E-07 1.9661966 1.2E-06 4E-07 0.1640164 1.6E-12 1.024E-11
12
3.64E-05 8.8E-06 0 0 0 0 0 0
3.6E-05 8.8E-06 0.1640164 -4E-07 0 0.1640164 1.6E-13 1.6E-13
3.56E-05 1E-05 0.4910491 -4E-07 1.2E-06 0.3270327 1.6E-12 2.08E-12
3.52E-05 1E-05 0.6550655 -4E-07 0 0.1640164 1.6E-13 2.88E-12
